sample	k	n0	r	t_mid	t_gen	auc_l	auc_e	sigma	note	StrainID	replicate	Temp	max.OD	date
F13	0	0.00721879314492742	0	2.28077050759946	1.881667187342	1.09527224862471	1.0705	0.00489662295766454		23G1B01	3	30	0.031	2024-03-14
F14	0	0	0	0	0	0	0	0	cannot fit data	23G2A05	3	30	0	2024-03-14
F15	0	0.00715811470244056	0	11.8279606816659	3.80155592607271	2.52451508905263	2.5355	0.00421985802637427		28G3B01	3	30	0.069	2024-03-14
F16	0	0	0	0	0	0	0	0	cannot fit data	32G4A07	3	30	0.001	2024-03-14
F17	0	0.0146517640366393	0	6.74887109817975	4.76271038343539	2.15539218867238	2.139	0.00370466425149742		28G1B09	3	30	0.062	2024-03-14
F18	0	0	0	0	0	0	0	0	cannot fit data	23D02	3	30	0	2024-03-14
F19	0.172085572105775	0.0201223094473163	0.218935726402283	9.23471792161572	3.16598479357509	6.74541875682079	6.7215	0.00747327465336654		28G1B02	3	30	0.187	2024-03-14
F2	0	0	0	0	0	0	0	0	cannot fit data	23G2A01	3	30	0.021	2024-03-14
F20	0	0	0	0	0	0	0	0	cannot fit data	28G2B09	3	30	0.015	2024-03-14
F21	0.220543828322692	0.0178124786896537	0.224344011301606	10.8404161358411	3.08966206201994	8.33326068320303	8.286	0.0101643091782144		23G1B05	3	30	0.231	2024-03-14
F22	0	0	0	0	0	0	0	0	cannot fit data	26G2A07	3	30	0.059	2024-03-14
F23	0	0.01391438764256	0	3.93159146318775	2.62156510558797	2.33945625444871	2.334	0.00179624796986517		23G3A05	3	30	0.054	2024-03-14
F24	0	0	0	0	0	0	0	0	cannot fit data	25G4B06	3	30	0.001	2024-03-14
F3	0.274208775837977	0.0229366854444628	0.23840697177262	10.0408085654873	2.90741153837159	10.582587255997	10.5235	0.0142789222425848		28G3A02	3	30	0.297	2024-03-14
F4	0	0	0	0	0	0	0	0	cannot fit data	28G3B08	3	30	0.00700000000000001	2024-03-14
F5	0	0	0	0	0	0	0	0	cannot fit data	23G2A03	3	30	0.015	2024-03-14
F6	0	0	0	0	0	0	0	0	cannot fit data	23G2B04	3	30	0.001	2024-03-14
F7	0.099752818211604	0.00605189084856855	0.375557376818169	7.29512318301767	1.84564922258348	4.14355507502994	4.1165	0.00947805906848467		28G3A05	3	30	0.112	2024-03-14
F8	0	0	0	0	0	0	0	0	cannot fit data	28G4A01	3	30	0.027	2024-03-14
F9	0	0.00577497101353288	0	10.5370085323715	3.92425347381891	1.61580633900713	1.6095	0.0021719949601479		23G2A04	3	30	0.044	2024-03-14
G1	0	0.00366331050526665	0	9.77690238348782	2.79400763587188	1.75306562879114	1.747	0.00229311416712767		23G2B03	1	30	0.047	2024-03-14
G10	0.100032649575149	0.00922290018415243	0.29042111287151	7.87503734723332	2.38669693710116	4.08052354344845	4.062	0.00773129294403342		23G4B07	1	30	0.112	2024-03-14
G11	0.126315348545941	0.0228945079828901	0.246213066676043	6.12440866455242	2.81523312274876	5.31326487806175	5.2955	0.00700485246816404		35G1A01	1	30	0.138	2024-03-14
